case,frame,rank_a,rank_b,dino,base,width_ratio,height_ratio,area_ratio,aspect_ratio,mask_ratio,size_consistency,strict_size,size_score,strict_size_score,mask_size_score
Cosmos3_seed103_0000,27,1,3,0.3593886494636535,0.10624698196813295,0.31560662417448027,0.5893686424360223,0.1860086476335293,0.5354995183829115,0.14859295247973361,0.43128719855048947,0.31560662417448027,0.04582296320748043,0.03353225130768932,0.015787552742705893
Cosmos3_seed103_0000,27,2,3,0.5864219069480896,0.17336540223575714,0.9314515476407929,0.9477520458691936,0.882785109904588,0.9828008831007573,0.9678545187362234,0.9395664478388892,0.9314515476407929,0.16288831515681054,0.16148147221986456,0.1677924879464005
Cosmos3_seed103_0000,30,1,2,0.6031710505485535,0.25372626991266833,0.4343595276768418,0.719798740560155,0.31265144097209446,0.6034458011677245,0.26582799237831284,0.5591524308916975,0.4343595276768418,0.14187166060275147,0.11020842275847349,0.06744754494452254
Cosmos3_seed103_0000,36,2,3,0.3806164860725403,0.14284825716396463,0.559452706943027,0.8529209519488451,0.47716893537620486,0.6559256231948923,0.36981650050570725,0.6907741565636375,0.559452706943027,0.09867588435902325,0.07991684415247366,0.05282764256771672
Cosmos3_seed103_0000,42,2,3,0.2483550459146499,0.08906559792312643,0.566449090891022,0.8772753055433253,0.49693179928616016,0.6456913665661677,0.4066488786327252,0.7049338971039485,0.566449090891022,0.06278535904184286,0.05045112697322027,0.03621842552019254
Cosmos3_seed103_0000,48,2,3,0.2075586915016174,0.0750296738367246,0.7041676023001047,0.9178926742705853,0.6463502836099491,0.767156795166363,0.8498273455293512,0.8039591305594763,0.7041676023001047,0.06032079134393419,0.05283346552696525,0.06376226855259667
Cosmos3_seed103_0000,51,2,3,0.2120025306940078,0.07797029741072696,0.7026983682508972,0.9147841781427649,0.6428173492826589,0.7681575447419152,0.8793757606127854,0.8017589096995797,0.7026983682508972,0.06251338064097642,0.054789600762554985,0.06856518959076312
Cosmos3_seed103_0000,63,2,3,0.2146075218915939,0.07507841020197664,0.6832583927873024,0.9010321061266316,0.6156377486818405,0.7583063779208737,0.8670386203898268,0.7846258654172958,0.6832583927873024,0.05890846257888065,0.05129795388762837,0.06509588120258333
Cosmos3_seed103_0000,78,2,3,0.3625064790248871,0.13607340366876128,0.5732660346217324,0.8834131493928092,0.506430753085112,0.6489217814063009,0.7178642056690837,0.7116394825226547,0.5732660346217324,0.09683520657193359,0.07800626053867307,0.0976822258373639
Cosmos3_seed103_0000,81,2,3,0.2963075935840606,0.10685117270131093,0.6013133628332356,0.8772479166128349,0.5275008947769135,0.6854543070959718,0.7264686848349752,0.726292568306267,0.6013133628332356,0.07760521264777161,0.0642510379797001,0.07762403090539616
Cosmos3_seed103_0000,84,2,3,0.3814473152160644,0.12717861505644498,0.5831781509089514,0.900188631023603,0.5249703413096052,0.6478399424416419,0.6808131241084165,0.7245483705796357,0.5831781509089514,0.09214705831172194,0.07416778956377891,0.08658487023636001
Cosmos3_seed103_0000,87,2,3,0.392206609249115,0.13956062064381738,0.5794872637799754,0.8524653765260937,0.49399282851027243,0.6797780645842307,0.649270641552188,0.7028462339020338,0.5794872637799754,0.09808965662053748,0.08087360218832089,0.09061261370083286
Cosmos3_seed103_0000,90,2,3,0.3266854584217071,0.11645553789515445,0.5796176719283856,0.8934097205437792,0.517836062299775,0.6487702770634709,0.6515982737180894,0.7196082700329222,0.5796176719283856,0.0838023681604855,0.06749968775795731,0.07588222745739419
Cosmos3_seed103_0000,93,2,3,0.3106880784034729,0.10762279155465279,0.5882863819154597,0.9072223776904456,0.5337065701642529,0.6484478297516043,0.643133532890414,0.7305522364377874,0.5882863819154597,0.07862407106192942,0.06331302265532839,0.06921582615207246
Cosmos3_seed103_0000,96,2,3,0.3535060286521911,0.12188524229469655,0.5821955918879317,0.8998381334446213,0.5238817947041229,0.6470003551186039,0.615236327288305,0.7237967910291693,0.5821955918879317,0.08822014724671415,0.07096105078016482,0.07498822882003428
Cosmos3_seed103_0000,99,2,3,0.3161539733409881,0.10472988598873233,0.5509352984562171,0.8174327531566875,0.45035255782826683,0.6739824117992156,0.5503504505793163,0.6710831228903517,0.5509352984562171,0.07028245894926897,0.057699390994487836,0.057638139943019265
Cosmos3_seed103_0000,102,2,3,0.2760392427444458,0.09760133757933716,0.526285236195541,0.7954996283782875,0.41865970981453215,0.6615782301098376,0.536734108193428,0.6470391872325293,0.526285236195541,0.06315189014014204,0.05136614300094219,0.052385966884131246
Cosmos3_seed103_0000,105,1,3,0.2928716838359833,0.10403051644084202,0.5263757610229702,0.8096391493154292,0.42617442337489925,0.6501362507828758,0.461676217765043,0.6528203607232999,0.5263757610229702,0.06791323926914167,0.05475914226116083,0.04802841536255206
Cosmos3_seed103_0000,108,2,3,0.3704899847507477,0.12461334527277827,0.5230793207490712,0.7883862223129519,0.4123885296553851,0.663481052744011,0.4267837389380531,0.6421748435242423,0.5230793207490712,0.08002355550157876,0.06518266400155434,0.05318294941709487
Cosmos3_seed103_0000,114,2,3,0.2803521752357483,0.09664488125137759,0.5243424038647547,0.8003096225795561,0.4196362713394591,0.6551744338331151,0.4362520285049037,0.6477933863041974,0.5243424038647547,0.06260591489479692,0.05067500935657109,0.042161525490529005
Cosmos3_seed103_0000,117,2,3,0.2726135849952698,0.09233523429056864,0.5233080207427696,0.7950209675963967,0.416040849001872,0.6582317222712974,0.43676840215439855,0.6450122859309518,0.5233080207427696,0.059557360541729686,0.04831976870141739,0.040329112743643696
Cosmos3_seed103_0000,120,2,3,0.3453274965286255,0.12259853753180326,0.5281641110206541,0.8024935744465989,0.423848305347375,0.65815369473192,0.4226003987467958,0.6510363318182596,0.5281641110206541,0.07981610216098842,0.06475214758791717,0.051810190846714066
Cosmos3_seed103_0000,123,1,3,0.3208729028701782,0.10949419766618539,0.5280940855003367,0.7876066638638768,0.4159304208871651,0.6705048468096861,0.4216473598180655,0.6449266786908144,0.5280940855003367,0.07061572923676847,0.05782323818411727,0.04616793936134446
Cosmos3_seed103_0000,126,1,3,0.3045555055141449,0.09683762585854909,0.5229876333201309,0.7883776634619465,0.412311768376418,0.6633719568151799,0.42464874117395335,0.6421150740921895,0.5229876333201309,0.06218089930307397,0.050644880764102895,0.04112197591910714
Cosmos3_seed103_0000,129,2,3,0.2747082412242889,0.08785294555120794,0.5209537833871569,0.7669541072945487,0.3995476438794146,0.6792502686045133,0.4222285268458756,0.6320978119558829,0.5209537833871569,0.05553165465679786,0.04576732436660767,0.037094019779157446
Cosmos3_seed103_0000,132,2,3,0.31853187084198,0.10677942273597811,0.5208910322321844,0.7789690705393537,0.4057580032301892,0.668692829962456,0.42138094213809424,0.6369913682540677,0.5208910322321844,0.0680175705899702,0.055620443730100416,0.0449948137534483
Cosmos3_seed103_0000,135,2,3,0.2813785672187805,0.08929705798851395,0.49566593152181343,0.7575753925858654,0.3755043126640765,0.6542793448318525,0.38852749852158486,0.6127840669143385,0.49566593152181343,0.0547198143576871,0.04426150943003416,0.03469436256561423
Cosmos3_seed103_0000,138,1,3,0.310910552740097,0.09857582440295767,0.49406927611770346,0.7520099505205864,0.37154501188701616,0.6569983226627242,0.35226434577371296,0.6095449219598307,0.49406927611770346,0.060086393192826805,0.04870328620547514,0.034724748292412295
Cosmos3_seed103_0000,141,1,3,0.280657410621643,0.08375521972929546,0.47030690396165076,0.7091426574700767,0.3335146877018892,0.6632049264100236,0.328042720462805,0.5775073053233951,0.47030690396165076,0.048369251252634284,0.039390658081512715,0.027475290132958085
Cosmos3_seed103_0000,144,2,3,0.2876339852809906,0.09227094726017707,0.4837937865467998,0.7569340744511448,0.36620000204501657,0.6391491714752042,0.3361144219308701,0.6051446125059832,0.4837937865467998,0.05583726662531986,0.04464011096326112,0.031013596099368216
Cosmos3_seed103_0000,147,1,3,0.3591433763504028,0.11486161239787582,0.5319666207135727,0.7389607919690144,0.393102475343582,0.7198847712828026,0.3291270016972917,0.6269788476045919,0.5319666207135727,0.07201580137522548,0.0611025437970102,0.037804058098629335
Cosmos3_seed103_0000,150,1,3,0.5154998898506165,0.15791372632551928,0.5342855306604851,0.7257601040460647,0.3877631223224606,0.73617374071939,0.3832940850533315,0.6227062889697361,0.5342855306604851,0.09833387049754663,0.08437101906840469,0.0605273972493021
Cosmos3_seed103_0000,153,1,3,0.4279227256774902,0.12060582177942192,0.5385391440850746,0.7807133000658499,0.4204446723932968,0.6898039831518832,0.3937386239534037,0.6484170512820409,0.5385391440850746,0.0782028713256601,0.06495095603276693,0.04748717030819903
Cosmos3_seed103_0000,156,1,3,0.3208411931991577,0.09501805758864863,0.5394732591526203,0.8056313553160107,0.43461657292787104,0.6696279329160555,0.4048185603807258,0.6592545585188403,0.5394732591526203,0.0626410876069223,0.05125970120569965,0.03846507328320964
Cosmos3_seed103_0000,162,1,3,0.3778357207775116,0.10659728098397074,0.5338511352016795,0.78896292494201,0.4211887531123295,0.6766492040686429,0.3971124398424967,0.6489905647329008,0.5338511352016795,0.06918062958477889,0.05690707946270518,0.0423311063321208
Cosmos3_seed103_0000,165,1,3,0.3369775712490082,0.09739131181260546,0.538235465753576,0.8138685036578037,0.4380528931284239,0.6613297643717154,0.4002305143351102,0.6618556437233303,0.538235465753576,0.06445898937279157,0.05241945807380945,0.03897897481853018
Cosmos3_seed103_0000,168,1,3,0.3882685601711273,0.11378194471854378,0.5333944148339581,0.7518206580271183,0.40101693994845605,0.7094702827582032,0.38278867102396513,0.6332589833144542,0.5333944148339581,0.07205343863200646,0.06069065382181743,0.04355443940533364
Cosmos3_seed103_0000,171,1,3,0.4066491425037384,0.12547326395818056,0.5385741250163554,0.740823670627968,0.3989884601998625,0.7269936779420487,0.3932343599970456,0.6316553333898658,0.5385741250163554,0.07925585637701918,0.06757665334922329,0.0493403986493355
Cosmos3_seed103_0000,174,2,3,0.3465583622455597,0.10870775966968665,0.5387681446688466,0.7764932594247411,0.41834983272813314,0.6938478063132044,0.4510938079347423,0.6467996851639101,0.5387681446688466,0.07031214472922732,0.05856827798834394,0.04903739726145376
Cosmos3_seed103_0000,177,2,3,0.3570058941841125,0.12188940140270282,0.5142021537272919,0.7676368847539373,0.39472053942098356,0.6698507640003738,0.424706555969081,0.6282678882618334,0.5142021537272919,0.07657919682077506,0.06267579271780019,0.05176722787887479
Cosmos3_seed103_0000,180,2,3,0.3993741273880005,0.1271260667181009,0.5385304659498208,0.7795786794152423,0.4198268694700364,0.6907968113670957,0.48800691493193116,0.6479404829689501,0.5385304659498208,0.08237012506726928,0.06846125994406688,0.062038399626531265
Cosmos3_seed103_0000,183,2,3,0.3120518326759338,0.10366889541347317,0.5476450589388581,0.7895075379761102,0.4323699021675995,0.6936539964428171,0.49916805324459235,0.6575484029085612,0.5476450589388581,0.06816731661042395,0.056773758338837826,0.05174820070556065
Cosmos3_seed103_0000,186,2,3,0.2474424093961715,0.08209291671249887,0.5436231116523513,0.782672948221134,0.42547910351809254,0.6945725068023659,0.4952932657494569,0.6522875926446037,0.5436231116523513,0.05354819101556984,0.04462760682786595,0.04066006881343173
Cosmos3_seed103_0000,188,2,3,0.2931153178215027,0.10068942098368014,0.5447914124155885,0.8019612190916549,0.4369015852514698,0.6793238867992258,0.5014257512612414,0.660985313945378,0.5447914124155885,0.06655422853987615,0.05485473187300689,0.05048826856080122
Cosmos3_seed103_0001,0,1,2,0.3263080716133117,0.15948663417211992,0.6412514323978603,0.8689479257479931,0.5572141020650501,0.7379630164211154,0.4939918830738216,0.7464677501841925,0.6412514323978603,0.11905162899491172,0.10227103261118543,0.07878510273979122
Cosmos3_seed103_0001,0,2,3,0.3443818092346191,0.10212908566149616,0.7070637591523032,0.5861288717642931,0.8289618357289323,0.4144304834173594,0.8883101541105085,0.6437627539842293,0.5861288717642931,0.06574690144733604,0.059860805753091585,0.09072230382312897
Cosmos3_seed103_0001,3,1,2,0.3797730505466461,0.18580720545242804,0.6426742391618201,0.8733875660788387,0.5613036895231116,0.735840838732306,0.49282207774976783,0.7492020351835088,0.6426742391618201,0.13920713647671945,0.11941350439492318,0.09156989305194357
Cosmos3_seed103_0001,3,2,3,0.3801824450492859,0.11283002167843091,0.7104967297851096,0.5735730510652268,0.8072845757343664,0.4075217770747113,0.8361511953478354,0.6383743236336431,0.5735730510652268,0.07202778877453762,0.0647162597858533,0.0943429574975422
Cosmos3_seed103_0001,6,1,2,0.3594706356525421,0.17123786646415565,0.6426674963577079,0.8669028581623185,0.5571302894405183,0.7413373831989087,0.4927060443197162,0.7464116085917464,0.6426674963577079,0.12781393135932909,0.11004901092215442,0.08436993182330192
Cosmos3_seed103_0001,6,2,3,0.3767366409301758,0.11270832140880523,0.7089786305794246,0.572328079047907,0.8072571645497444,0.4057683777255378,0.8567436861902203,0.6369995115583196,0.572328079047907,0.07179514568596702,0.06450613708461558,0.09656214274809191
Cosmos3_seed103_0001,9,1,2,0.3640518188476562,0.16771820535536747,0.6451909486203337,0.8696820796860565,0.5611110059907514,0.7418698898029942,0.495411627413537,0.7490734316412185,0.6451909486203337,0.1256332516342517,0.10821026801412946,0.08308954906198039
Cosmos3_seed103_0001,9,2,3,0.3904065489768982,0.11572409283133851,0.7111254079482445,0.5711140849553529,0.8031130354393391,0.40613373664886365,0.8157824294662455,0.6372862281964546,0.5711140849553529,0.07374937063194009,0.0660916593846582,0.09440568159772665
Cosmos3_seed103_0001,12,1,2,0.3635150492191314,0.17279796873483316,0.6436730636656223,0.8672740543200187,0.5582409475818717,0.742179545738043,0.495535002391963,0.7471552366020543,0.6436730636656223,0.12910690721442866,0.11122539793074647,0.0856274418503419
Cosmos3_seed103_0001,12,2,3,0.3760373592376709,0.11353336642024808,0.7096243582523978,0.5629296573710639,0.793278374430944,0.39946859685318337,0.8054706355591311,0.632035281335768,0.5629296573710639,0.07175709318641833,0.0639112990591337,0.09144779280768493
Cosmos3_seed103_0001,15,1,2,0.3677136600017547,0.1754085822350759,0.6439538095983606,0.8665859501560689,0.5580413239474156,0.7430928339911199,0.4957387495021904,0.7470216355283263,0.6439538095983606,0.13103400598695134,0.11295502476652444,0.08695683120916865
Cosmos3_seed103_0001,18,1,2,0.3360373377799988,0.15317796033001702,0.6439622574887336,0.8762129470121098,0.5642480673987744,0.7349380760517724,0.4912492140012576,0.7511644742656394,0.6439622574887336,0.1150618420403802,0.09864082513163744,0.07524855261443668
Cosmos3_seed103_0001,21,1,3,0.3284122049808502,0.1567094177316024,0.6505907928256875,0.8778789048722128,0.5711399327257592,0.7410940042127904,0.49828369243768483,0.7557380053469319,0.6505907928256875,0.11843126277556033,0.10195370432525507,0.07808574730706244
Cosmos3_seed103_0001,21,2,3,0.3891018033027649,0.11922315596292264,0.5431035586414089,0.8515279827017757,0.46246787768807446,0.6377988388804553,0.44761803825976365,0.6800499082332667,0.5431035586414089,0.08107769627186599,0.064750520275923,0.05336643518726127
Cosmos3_seed103_0001,24,1,2,0.3641916513442993,0.1698566837835501,0.640743579634573,0.8729118016885218,0.5593126325191679,0.734030148744864,0.4828733302146681,0.74787206962098,0.640743579634573,0.12703106964015995,0.1088345795923296,0.08201926255778265
Cosmos3_seed103_0001,27,1,2,0.3356932699680328,0.14397400330963064,0.6332710331478791,0.880015110772672,0.5572880783847552,0.7196138173034934,0.48784685447998305,0.7465172994544436,0.6332710331478791,0.10747908414235059,0.09117456582232597,0.07023726464149398
Cosmos3_seed103_0001,30,1,2,0.3098463714122772,0.13464643956147987,0.6364161231308733,0.8826655850889876,0.5617426096833774,0.7210161287377165,0.4878961618092053,0.7494949030402924,0.6364161231308733,0.10091682016385195,0.08569116505909245,0.06569348106332117
Cosmos3_seed103_0001,30,2,3,0.411485344171524,0.12061576808881494,0.5582526676841143,0.8623873902727315,0.48143006119689374,0.6473339870003966,0.46466459931450954,0.6938516132408238,0.5582526676841143,0.08368944527070532,0.0673340743003494,0.056045877550001
Cosmos3_seed103_0001,33,1,2,0.371827632188797,0.1734240310329797,0.6284429543938201,0.8759333248293022,0.5504741265077284,0.7174552406900242,0.4863033794777413,0.7419394358758189,0.6284429543938201,0.12867012775191947,0.10898711042525132,0.08433669237399072
Cosmos3_seed103_0001,36,1,2,0.3276834189891815,0.15628353774908516,0.6185708131796297,0.8777809250529317,0.5429696606035596,0.7046983997087073,0.4686463433896699,0.7368647505503025,0.6185708131796297,0.11515983005859842,0.09667243503204095,0.0732417084981102
Cosmos3_seed103_0001,36,1,3,0.2425475269556045,0.07419119723911632,0.36419781979038823,0.4900947118239822,0.1784914255370929,0.7431172200062224,0.15629442426157006,0.4224824558926594,0.36419781979038823,0.031344479215198555,0.027020272282124835,0.011595670457764272
Cosmos3_seed103_0001,39,1,2,0.353171557188034,0.16157632738316643,0.6140267392291401,0.8719844347551959,0.5354217591312979,0.7041716741211375,0.4649656266525648,0.7317251937245962,0.6140267392291401,0.11822946945575624,0.0992121854397057,0.07512743831393395
Cosmos3_seed103_0001,39,2,3,0.1438229829072952,0.059740397792156175,0.9882430312017635,0.8367507738357987,0.8467054635520768,0.826913121095911,0.7678134773955075,0.9093476348987283,0.8367507738357987,0.054324789440206425,0.049987824081845114,0.04586948256978633
Cosmos3_seed103_0001,42,1,2,0.3956785798072815,0.18146921358042475,0.6156756083978917,0.8761303609135487,0.5394120929913134,0.7027214623128932,0.46498850999762276,0.734446793846439,0.6156756083978917,0.13327948209597762,0.11172616847661496,0.08438109923320207
Cosmos3_seed103_0001,45,1,3,0.4152873754501343,0.18409569914040583,0.61093568751186,0.8688053594203569,0.5307841995714643,0.7031905142936268,0.45109139261170644,0.7285493803246725,0.61093568751186,0.13412280752918002,0.11247063252232037,0.0830439852990714
Cosmos3_seed103_0001,48,1,2,0.3362852036952972,0.15127573353532095,0.5969863319282439,0.8638804668176027,0.5157248311098996,0.691052008766266,0.448220021768563,0.7181398409153329,0.5969863319282439,0.10863713121540568,0.09030954527300569,0.06780481257825689
Cosmos3_seed103_0001,48,1,3,0.2589375078678131,0.07894635252414371,0.33195558367011035,0.42909743008073153,0.14244128785379362,0.7736135441492982,0.12163848257187608,0.3774139476142788,0.33195558367011035,0.029795454555885562,0.026206682530778416,0.00960291452562124
Cosmos3_seed103_0001,51,1,2,0.3673796951770782,0.17360353724724323,0.5992528000683036,0.8723166779382197,0.5227382118007587,0.6869670329870097,0.4427442717935212,0.7230063705118778,0.5992528000683036,0.12551646337315292,0.10403240579717254,0.07686197167931014
Cosmos3_seed103_0001,51,1,3,0.2348041236400604,0.06709325367243575,0.34967625595366447,0.4777524552480618,0.1670586898238129,0.7319193279124087,0.13826705293652883,0.40872813681445136,0.34967625595366447,0.027422900566354012,0.023460917743926783,0.009276786457210631
Cosmos3_seed103_0001,54,1,2,0.3830034136772156,0.16248578601702485,0.6010646267938504,0.8703686075539683,0.5231477822725092,0.6905862890471731,0.44162073351706593,0.7232895563137278,0.6010646267938504,0.11752427207554123,0.09766445833162848,0.07175709200693553
Cosmos3_seed103_0001,54,2,3,0.1616670787334442,0.06270714754875899,0.9627740880546244,0.8364883117806367,0.8688313511540802,0.8053492715429548,0.8270627062706271,0.8974125425594155,0.8364883117806367,0.05627418071838022,0.05245379598964069,0.05186274315418812
Cosmos3_seed103_0001,57,1,2,0.314061164855957,0.1352556357975019,0.6020677763187771,0.8701138273040429,0.5238674971491655,0.6919413959713999,0.4211878999717289,0.7237869141875705,0.6020677763187771,0.0978962592603518,0.08143305987918435,0.05696803720089083
Cosmos3_seed103_0001,57,2,3,0.1236290037631988,0.04907271121437194,0.9632937588497982,0.8500870238658847,0.8824795303157722,0.8188835245692063,0.855992189406883,0.904921833402867,0.8500870238658847,0.04440696780215889,0.04171607502925547,0.04200585751252194
Cosmos3_seed103_0001,60,1,2,0.313617467880249,0.1335333074401689,0.5982508744734706,0.8761559221461636,0.5241610465990524,0.6828132520157388,0.4279204530488608,0.7239896729919926,0.5982508744734706,0.09667673558714708,0.07988641794741584,0.057141633416909886
Cosmos3_seed103_0001,63,1,2,0.3762364983558655,0.1480528469450082,0.5933412198780558,0.8575186235673316,0.5088011461755918,0.6919280859577357,0.41753868051345583,0.7133029834338224,0.5933412198780558,0.10560653743174542,0.08784585681277025,0.06181779035967935
Cosmos3_seed103_0001,63,2,3,0.1255987733602523,0.04789596393500657,0.9451872231677938,0.8704286397519969,0.9209060579921472,0.8227180289729098,0.8666750836437094,0.9070380526598153,0.8704286397519969,0.04344346185787311,0.041690018737558475,0.04151023854956791
Cosmos3_seed103_0001,66,1,2,0.3944590985774994,0.1538541463233292,0.5980400146389937,0.8635798738168464,0.5164553203793671,0.692512682116802,0.4208298953980464,0.718648259150029,0.5980400146389937,0.11056701441827435,0.09201093591947367,0.06474642430380234
Cosmos3_seed103_0001,69,1,2,0.4153763353824615,0.1599428091687653,0.5907633603699024,0.8609321462776026,0.5086071677854289,0.6861903843690534,0.42209991532599495,0.7131669985251904,0.5907633603699024,0.11406593315057564,0.09448835141154183,0.0675118462071376
Cosmos3_seed103_0001,72,1,2,0.3757688999176025,0.15859801937983944,0.5858848930705259,0.9104174331449966,0.5333998204676991,0.6435343521999712,0.4170191392619224,0.730342262550716,0.5858848930705259,0.11583083630993424,0.09292018362555443,0.06613840953042634
Cosmos3_seed103_0001,75,1,2,0.3472152054309845,0.14824843255337605,0.5779084781280637,0.8479605559111165,0.4900435943792202,0.6815275475957873,0.4060025777941447,0.7000311381497398,0.5779084781280637,0.10377851896925477,0.08567402604179244,0.060189245770612076
Cosmos3_seed103_0001,75,2,3,0.1693616807460785,0.06791985210625802,0.9024093558852819,0.8779455575123499,0.9728905754208049,0.7922662850570644,0.896274700356333,0.8900934136690735,0.8779455575123499,0.06045501301715781,0.05962993242358505,0.060874845094782866
Cosmos3_seed103_0001,78,1,2,0.3783563375473022,0.14932945044484358,0.5748538799860737,0.9845536642073219,0.565974493924085,0.5838725717900778,0.40744800229651085,0.7523127633664638,0.5748538799860737,0.1123424515161557,0.08584261398440646,0.06084398626778733
Cosmos3_seed103_0001,78,2,3,0.2303961366415023,0.09053264373411052,0.9204060002224659,0.7443018870662587,0.808666921865305,0.6850599228326887,0.8711330301671684,0.8276834677778026,0.7443018870662587,0.07493237251294094,0.06738361757239576,0.0788659762651404
Cosmos3_seed103_0001,81,1,2,0.3700650036334991,0.15338963595643756,0.5385018974561685,0.8574322433166758,0.461728889966129,0.628040176531224,0.38303388556169143,0.6795063575612292,0.5385018974561685,0.10422923281640185,0.08260061001265256,0.058753428265287615
Cosmos3_seed103_0001,84,1,2,0.3511205613613128,0.13451772727638578,0.5194210089887158,0.8243407446701053,0.42817990134705547,0.6301047380553584,0.37094092585857535,0.6543545685231024,0.5194210089887158,0.08802228939064777,0.0698713336287692,0.04989813030029388
Cosmos3_seed103_0001,84,2,3,0.2099540829658508,0.07937503024623474,0.8295965344969329,0.8825671394512753,0.9399812177606385,0.7321746403496493,0.9655438055886266,0.8556720401822472,0.8295965344969329,0.06791899407032326,0.06584925001786557,0.07664006877266183
Cosmos3_seed103_0001,87,1,2,0.4451170563697815,0.17100960183718886,0.5189036784874608,0.8190679260366106,0.4250173597514927,0.633529481490485,0.3676878777659602,0.6519335547059169,0.5189036784874608,0.11148689761456201,0.08873751144999333,0.06287815757711782
Cosmos3_seed103_0001,87,2,3,0.1865757703781128,0.06907302746839947,0.8323498541572086,0.8809667569417149,0.9448141460487336,0.7332725516577855,0.9635247636517568,0.8563133489896005,0.8323498541572086,0.059148155476315814,0.057492924339519164,0.0665535724662009
Cosmos3_seed103_0001,90,1,2,0.331959456205368,0.12744102072478616,0.4781626028214436,0.8038583640850409,0.38437500767069077,0.5948343939491041,0.3288367294299716,0.6199798445681044,0.4781626028214436,0.07901086422055349,0.06093753017598529,0.04190728845035591
Cosmos3_seed103_0001,93,1,2,0.3438109159469604,0.12780840700710988,0.46681453454237065,0.7852691052532121,0.3665750318592821,0.5944644089771558,0.31389479617720156,0.6054544011395756,0.46681453454237065,0.07738216252509285,0.059662822027625864,0.040118393867229575
Cosmos3_seed103_0001,96,1,2,0.4029596447944641,0.1700881189831474,0.46551319622568205,0.766891634769515,0.3569981760602953,0.6070130056453014,0.3077369796478632,0.5974932435268999,0.46551319622568205,0.10162650189663003,0.07917826390785905,0.05234240400986016
Cosmos3_seed103_0001,96,2,3,0.2764856815338135,0.10208406348860362,0.7475596487075915,0.9405686441111424,0.7947954180569685,0.7031311651771013,0.8586580246004272,0.8385291677557205,0.7475596487075915,0.08560046479822092,0.076313926640184,0.08765530029830898
Cosmos3_seed103_0001,99,1,2,0.3532640337944031,0.13756373706604413,0.41709572437348325,0.5833090937787296,0.24329572900327934,0.7150509546688172,0.25458024270699553,0.49325016878180516,0.41709572437348325,0.06785333652608214,0.05737724655908506,0.03502100956995483
Cosmos3_seed103_0001,99,2,3,0.2137655168771743,0.07918147616314108,0.6907757743225177,0.8388822469453657,0.5794795336990985,0.8234478400727272,0.7162979351032448,0.7612355310277487,0.6907757743225177,0.06027575305460973,0.05469664550859376,0.05671752787408476
Cosmos3_seed103_0001,102,2,3,0.2066421806812286,0.07297360525518118,0.6850913829438966,0.9943947724181982,0.6889531219858199,0.6812512898281646,0.9744740326614683,0.8253794823159616,0.6850913829438966,0.06023091652825077,0.04999358814267407,0.07111088339086252
Cosmos3_seed103_0001,105,2,3,0.2812635898590088,0.10357057729842739,0.6599335928334258,0.9600404731558789,0.6335629587152612,0.6874018453243631,0.8929897519679192,0.795966681912793,0.6599335928334258,0.08243872875602169,0.06834970318838324,0.09248746413289688
Cosmos3_seed103_0001,108,2,3,0.2760576009750366,0.09802166769031172,0.6124090828055238,0.9121765042462819,0.5586251763222145,0.6713712532110749,0.8048798742609086,0.7474123201568291,0.6124090828055238,0.07326260207405758,0.06002935960529164,0.07889566756542266
Cosmos3_seed103_0001,111,2,3,0.4273963570594787,0.14615258403827086,0.5989506408270983,0.8422866052506978,0.5044881019749866,0.7111007548895152,0.6653587028947953,0.7102732586652736,0.5989506408270983,0.1038082721272129,0.08753818386825866,0.09724389374042645
Cosmos3_seed103_0001,114,2,3,0.4148604273796081,0.14010266565117702,0.6012706281824921,0.8439280425978407,0.5074291443136246,0.7124667007528475,0.6641609551182843,0.7123406097602639,0.6012706281824921,0.09980081827899782,0.08423961778612486,0.09305072023350337
Cosmos3_seed103_0001,117,1,3,0.3110129833221435,0.1039515606715747,0.6017729466985577,0.8591903433475516,0.5170375046912018,0.7003953796244359,0.6736028537455411,0.719053200181462,0.6017729466985577,0.0747467023647532,0.0625552369792474,0.07002206791967547
Cosmos3_seed103_0001,120,1,3,0.2954291403293609,0.0982807305980531,0.6026033393404799,0.9260440195085057,0.5580372185321061,0.650728611864811,0.7515458541309692,0.7470188876675784,0.6026033393404799,0.07341756205051457,0.059224296451208885,0.0738624756219295
Cosmos3_seed103_0001,123,2,3,0.3373214602470398,0.11131108899644872,0.598191160599223,0.9035435181324696,0.540491745763567,0.6620501930395358,0.6785949506037322,0.7351814373088912,0.598191160599223,0.08183384639682707,0.06658530951434906,0.07553514293919275
Cosmos3_seed103_0001,126,2,3,0.346294105052948,0.11714233364548358,0.5952055612391443,0.9101994858218274,0.5417557957981614,0.6539286942155629,0.6675282475444945,0.7360406210245202,0.5952055612391443,0.08622151600468328,0.06972376844232314,0.07819581669164213
Cosmos3_seed103_0001,129,1,3,0.3308495283126831,0.1062488654044766,0.5720808663264251,0.920502832790273,0.5266020580385878,0.6214873501174415,0.6839896945160103,0.725673520282081,0.5720808663264251,0.07710198818404354,0.06078294296679271,0.07267312899068065
Cosmos3_seed103_0001,132,2,3,0.2625388205051422,0.09179614555581117,0.5656783612140988,0.9159549791765516,0.5181359115664856,0.6175831499083574,0.6393370165745856,0.7198165818918634,0.5656783612140988,0.06607638772483196,0.051927093183782136,0.05868867383269872
