case,frame,evidence
Cosmos3_seed102_0064,180,0.06675664160192439
Cosmos3_seed102_0064,183,0.11389665349762772
Cosmos3_seed102_0064,186,0.06814412200040149
Cosmos3_seed102_0064,188,0.07916371570474426
Cosmos3_seed103_0000,0,0.15666558018304333
Cosmos3_seed103_0000,3,0.1454256944796667
Cosmos3_seed103_0000,6,0.0727149778633222
Cosmos3_seed103_0000,9,0.0
Cosmos3_seed103_0000,12,0.15341231387264248
Cosmos3_seed103_0000,15,0.15133710020950608
Cosmos3_seed103_0000,18,0.1456344803123201
Cosmos3_seed103_0000,21,0.16111593393309687
Cosmos3_seed103_0000,24,0.1614378666730023
Cosmos3_seed103_0000,27,0.17336540223575714
Cosmos3_seed103_0000,30,0.25372626991266833
Cosmos3_seed103_0000,33,0.0
Cosmos3_seed103_0000,36,0.14284825716396463
Cosmos3_seed103_0000,39,0.0
Cosmos3_seed103_0000,42,0.08906559792312643
Cosmos3_seed103_0000,45,0.0
Cosmos3_seed103_0000,48,0.0750296738367246
Cosmos3_seed103_0000,51,0.07797029741072696
Cosmos3_seed103_0000,54,0.0
Cosmos3_seed103_0000,57,0.0
Cosmos3_seed103_0000,60,0.0
Cosmos3_seed103_0000,63,0.07507841020197664
Cosmos3_seed103_0000,66,0.0
Cosmos3_seed103_0000,69,0.0
Cosmos3_seed103_0000,72,0.0
Cosmos3_seed103_0000,75,0.0
Cosmos3_seed103_0000,78,0.13607340366876128
Cosmos3_seed103_0000,81,0.10685117270131093
Cosmos3_seed103_0000,84,0.12717861505644498
Cosmos3_seed103_0000,87,0.13956062064381738
Cosmos3_seed103_0000,90,0.11645553789515445
Cosmos3_seed103_0000,93,0.10762279155465279
Cosmos3_seed103_0000,96,0.12188524229469655
Cosmos3_seed103_0000,99,0.10472988598873233
Cosmos3_seed103_0000,102,0.09760133757933716
Cosmos3_seed103_0000,105,0.10403051644084202
Cosmos3_seed103_0000,108,0.12461334527277827
Cosmos3_seed103_0000,111,0.0
Cosmos3_seed103_0000,114,0.09664488125137759
Cosmos3_seed103_0000,117,0.09233523429056864
Cosmos3_seed103_0000,120,0.12259853753180326
Cosmos3_seed103_0000,123,0.10949419766618539
Cosmos3_seed103_0000,126,0.09683762585854909
Cosmos3_seed103_0000,129,0.08785294555120794
Cosmos3_seed103_0000,132,0.10677942273597811
Cosmos3_seed103_0000,135,0.08929705798851395
Cosmos3_seed103_0000,138,0.09857582440295767
Cosmos3_seed103_0000,141,0.08375521972929546
Cosmos3_seed103_0000,144,0.09227094726017707
Cosmos3_seed103_0000,147,0.11486161239787582
Cosmos3_seed103_0000,150,0.15791372632551928
Cosmos3_seed103_0000,153,0.12060582177942192
Cosmos3_seed103_0000,156,0.09501805758864863
Cosmos3_seed103_0000,159,0.0
Cosmos3_seed103_0000,162,0.10659728098397074
Cosmos3_seed103_0000,165,0.09739131181260546
Cosmos3_seed103_0000,168,0.11378194471854378
Cosmos3_seed103_0000,171,0.12547326395818056
Cosmos3_seed103_0000,174,0.10870775966968665
Cosmos3_seed103_0000,177,0.12188940140270282
Cosmos3_seed103_0000,180,0.1271260667181009
Cosmos3_seed103_0000,183,0.10366889541347317
Cosmos3_seed103_0000,186,0.08209291671249887
Cosmos3_seed103_0000,188,0.10068942098368014
Cosmos3_seed103_0001,0,0.15948663417211992
Cosmos3_seed103_0001,3,0.18580720545242804
Cosmos3_seed103_0001,6,0.17123786646415565
Cosmos3_seed103_0001,9,0.16771820535536747
Cosmos3_seed103_0001,12,0.17279796873483316
Cosmos3_seed103_0001,15,0.1754085822350759
Cosmos3_seed103_0001,18,0.15317796033001702
Cosmos3_seed103_0001,21,0.1567094177316024
Cosmos3_seed103_0001,24,0.1698566837835501
Cosmos3_seed103_0001,27,0.14397400330963064
Cosmos3_seed103_0001,30,0.13464643956147987
Cosmos3_seed103_0001,33,0.1734240310329797
Cosmos3_seed103_0001,36,0.15628353774908516
Cosmos3_seed103_0001,39,0.16157632738316643
Cosmos3_seed103_0001,42,0.18146921358042475
Cosmos3_seed103_0001,45,0.18409569914040583
Cosmos3_seed103_0001,48,0.15127573353532095
Cosmos3_seed103_0001,51,0.17360353724724323
Cosmos3_seed103_0001,54,0.16248578601702485
Cosmos3_seed103_0001,57,0.1352556357975019
Cosmos3_seed103_0001,60,0.1335333074401689
Cosmos3_seed103_0001,63,0.1480528469450082
Cosmos3_seed103_0001,66,0.1538541463233292
Cosmos3_seed103_0001,69,0.1599428091687653
Cosmos3_seed103_0001,72,0.15859801937983944
Cosmos3_seed103_0001,75,0.14824843255337605
Cosmos3_seed103_0001,78,0.14932945044484358
Cosmos3_seed103_0001,81,0.15338963595643756
Cosmos3_seed103_0001,84,0.13451772727638578
Cosmos3_seed103_0001,87,0.17100960183718886
Cosmos3_seed103_0001,90,0.12744102072478616
Cosmos3_seed103_0001,93,0.12780840700710988
Cosmos3_seed103_0001,96,0.1700881189831474
Cosmos3_seed103_0001,99,0.13756373706604413
Cosmos3_seed103_0001,102,0.07297360525518118
Cosmos3_seed103_0001,105,0.10357057729842739
Cosmos3_seed103_0001,108,0.09802166769031172
Cosmos3_seed103_0001,111,0.14615258403827086
Cosmos3_seed103_0001,114,0.14010266565117702
Cosmos3_seed103_0001,117,0.1039515606715747
Cosmos3_seed103_0001,120,0.0982807305980531
Cosmos3_seed103_0001,123,0.11131108899644872
Cosmos3_seed103_0001,126,0.11714233364548358
Cosmos3_seed103_0001,129,0.1062488654044766
Cosmos3_seed103_0001,132,0.09179614555581117
Cosmos3_seed103_0001,135,0.11717257435956352
Cosmos3_seed103_0001,138,0.1017331109740487
Cosmos3_seed103_0001,141,0.08759282690313525
Cosmos3_seed103_0001,144,0.1017586500146591
Cosmos3_seed103_0001,147,0.10784864271011596
Cosmos3_seed103_0001,150,0.11058294968080883
Cosmos3_seed103_0001,153,0.10960832993090527
Cosmos3_seed103_0001,156,0.09892353269361656
Cosmos3_seed103_0001,159,0.08623841619982653
Cosmos3_seed103_0001,162,0.09163577468516317
Cosmos3_seed103_0001,165,0.08381151331357853
Cosmos3_seed103_0001,168,0.0897876347002215
Cosmos3_seed103_0001,171,0.09303818559480045
Cosmos3_seed103_0001,174,0.07306941652871962
Cosmos3_seed103_0001,177,0.061072997977480704
Cosmos3_seed103_0001,180,0.06974848555391094
Cosmos3_seed103_0001,183,0.03901268821884393
Cosmos3_seed103_0001,186,0.06555766055211279
Cosmos3_seed103_0001,188,0.06278188624219191
Cosmos3_seed103_0002,0,0.1611761843532072
Cosmos3_seed103_0002,3,0.14283130333979382
Cosmos3_seed103_0002,6,0.13648150116127428
Cosmos3_seed103_0002,9,0.14974711569090776
Cosmos3_seed103_0002,12,0.1447241432885236
Cosmos3_seed103_0002,15,0.14903447140771695
Cosmos3_seed103_0002,18,0.1356681719468146
Cosmos3_seed103_0002,21,0.1650463520890137
Cosmos3_seed103_0002,24,0.1780728982396858
Cosmos3_seed103_0002,27,0.17854101110425308
Cosmos3_seed103_0002,30,0.0
Cosmos3_seed103_0002,33,0.14055336867813548
Cosmos3_seed103_0002,36,0.1594434263259153
Cosmos3_seed103_0002,39,0.1431414225966598
Cosmos3_seed103_0002,42,0.13328938777690214
Cosmos3_seed103_0002,45,0.13683897108642057
Cosmos3_seed103_0002,48,0.12770014171105132
Cosmos3_seed103_0002,51,0.06436120403338591
Cosmos3_seed103_0002,54,0.13845518402522258
Cosmos3_seed103_0002,57,0.1548322562400083
Cosmos3_seed103_0002,60,0.0718137778576205
Cosmos3_seed103_0002,63,0.15734426782657915
Cosmos3_seed103_0002,66,0.21759519397497423
Cosmos3_seed103_0002,69,0.10622503394760403
Cosmos3_seed103_0002,72,0.15465184874804683
Cosmos3_seed103_0002,75,0.15484967089850812
Cosmos3_seed103_0002,78,0.10889021026987614
Cosmos3_seed103_0002,81,0.1343597671374197
Cosmos3_seed103_0002,84,0.10936003360549817
Cosmos3_seed103_0002,87,0.14292493410139825
Cosmos3_seed103_0002,90,0.14175846766016545
Cosmos3_seed103_0002,93,0.1435202154925057
Cosmos3_seed103_0002,96,0.15928796681750515
Cosmos3_seed103_0002,99,0.1675918915423307
Cosmos3_seed103_0002,102,0.17653197072916454
Cosmos3_seed103_0002,105,0.16955490897755754
Cosmos3_seed103_0002,108,0.19734685377068542
Cosmos3_seed103_0002,111,0.15762363905600588
Cosmos3_seed103_0002,114,0.14232835352208123
Cosmos3_seed103_0002,117,0.10057341205783811
Cosmos3_seed103_0002,120,0.0892993254951901
Cosmos3_seed103_0002,123,0.0
Cosmos3_seed103_0002,126,0.09492022609375689
Cosmos3_seed103_0002,129,0.13031795071498745
Cosmos3_seed103_0002,132,0.13715578464654457
Cosmos3_seed103_0002,135,0.12149103131388331
Cosmos3_seed103_0002,138,0.1430177563181789
Cosmos3_seed103_0002,141,0.13475260348853382
Cosmos3_seed103_0002,144,0.0
Cosmos3_seed103_0002,147,0.0
Cosmos3_seed103_0002,150,0.14328573617637716
Cosmos3_seed103_0002,153,0.0
Cosmos3_seed103_0002,156,0.0
Cosmos3_seed103_0002,159,0.0949654485628297
Cosmos3_seed103_0002,162,0.09594849693167333
Cosmos3_seed103_0002,165,0.0906702875854417
Cosmos3_seed103_0002,168,0.09872516139003523
Cosmos3_seed103_0002,171,0.0
Cosmos3_seed103_0002,174,0.12390264516445931
Cosmos3_seed103_0002,177,0.09994397292435464
Cosmos3_seed103_0002,180,0.10117642648687801
Cosmos3_seed103_0002,183,0.08760626262562624
Cosmos3_seed103_0002,186,0.09832842727374203
Cosmos3_seed103_0002,188,0.08688316345945558
Cosmos3_seed103_0003,0,0.11993657705825218
Cosmos3_seed103_0003,3,0.10714921343439568
Cosmos3_seed103_0003,6,0.10481519089300853
Cosmos3_seed103_0003,9,0.10498942408837322
Cosmos3_seed103_0003,12,0.08866901600177811
Cosmos3_seed103_0003,15,0.13706581970118178
Cosmos3_seed103_0003,18,0.09546697781514518
Cosmos3_seed103_0003,21,0.10528895044356962
Cosmos3_seed103_0003,24,0.11265168495894042
Cosmos3_seed103_0003,27,0.11464035580901168
Cosmos3_seed103_0003,30,0.11481530137248551
Cosmos3_seed103_0003,33,0.11148791960424272
Cosmos3_seed103_0003,36,0.10328485494393008
Cosmos3_seed103_0003,39,0.10649999745929903
Cosmos3_seed103_0003,42,0.10169028077895369
Cosmos3_seed103_0003,45,0.10818576703599299
Cosmos3_seed103_0003,48,0.12659366706205855
Cosmos3_seed103_0003,51,0.11033885792839217
Cosmos3_seed103_0003,54,0.11426245042812908
Cosmos3_seed103_0003,57,0.11955830150558124
Cosmos3_seed103_0003,60,0.11320672334306613
Cosmos3_seed103_0003,63,0.12324849125810819
Cosmos3_seed103_0003,66,0.10523847618135175
Cosmos3_seed103_0003,69,0.09007618295146458
Cosmos3_seed103_0003,72,0.09816761018230542
Cosmos3_seed103_0003,75,0.11975002084764919
Cosmos3_seed103_0003,78,0.14231542604230418
Cosmos3_seed103_0003,81,0.15080919849031657
Cosmos3_seed103_0003,84,0.17508591087589606
Cosmos3_seed103_0003,87,0.1430591946867868
Cosmos3_seed103_0003,90,0.10809204868253315
Cosmos3_seed103_0003,93,0.07232499447937268
Cosmos3_seed103_0003,96,0.11784303799466837
Cosmos3_seed103_0003,99,0.1251803464456238
Cosmos3_seed103_0003,102,0.11509852484552667
Cosmos3_seed103_0003,105,0.12012689252003075
Cosmos3_seed103_0003,108,0.12039623928219428
Cosmos3_seed103_0003,111,0.15429798004743017
Cosmos3_seed103_0003,114,0.14057546050675623
Cosmos3_seed103_0003,117,0.17678093949725388
Cosmos3_seed103_0003,120,0.1980076353869481
Cosmos3_seed103_0003,123,0.1785707763820868
Cosmos3_seed103_0003,126,0.1616080506168513
Cosmos3_seed103_0003,129,0.1337770381543912
Cosmos3_seed103_0003,132,0.12512922277565863
Cosmos3_seed103_0003,135,0.0490963981117139
Cosmos3_seed103_0003,138,0.05113725875936027
Cosmos3_seed103_0003,141,0.0494584245147935
Cosmos3_seed103_0003,144,0.04319360954373969
Cosmos3_seed103_0003,147,0.05798230162722226
Cosmos3_seed103_0003,150,0.07169717556902032
Cosmos3_seed103_0003,153,0.05586236895611984
Cosmos3_seed103_0003,156,0.06582533426637338
Cosmos3_seed103_0003,159,0.053799133921823915
Cosmos3_seed103_0003,162,0.05358252709942731
Cosmos3_seed103_0003,165,0.058171699722385145
Cosmos3_seed103_0003,168,0.04374436444704063
Cosmos3_seed103_0003,171,0.04910746984359678
Cosmos3_seed103_0003,174,0.0495899637526716
Cosmos3_seed103_0003,177,0.05443102063873505
Cosmos3_seed103_0003,180,0.057183484058195046
Cosmos3_seed103_0003,183,0.04560993319377923
Cosmos3_seed103_0003,186,0.04925270241485957
Cosmos3_seed103_0003,188,0.05488609158368266
Cosmos3_seed103_0004,0,0.08811622381404875
Cosmos3_seed103_0004,3,0.2728578802700648
Cosmos3_seed103_0004,6,0.10940719722378522
Cosmos3_seed103_0004,9,0.09526036143452907
Cosmos3_seed103_0004,12,0.12131173364839636
Cosmos3_seed103_0004,15,0.11654839325245342
Cosmos3_seed103_0004,18,0.10728021245820442
Cosmos3_seed103_0004,21,0.11442648744052523
Cosmos3_seed103_0004,24,0.10258648542424903
Cosmos3_seed103_0004,27,0.12059732582053871
Cosmos3_seed103_0004,30,0.11436568763637013
Cosmos3_seed103_0004,33,0.11773482563230055
Cosmos3_seed103_0004,36,0.13268422564626092
Cosmos3_seed103_0004,39,0.12173635851065638
Cosmos3_seed103_0004,42,0.13293947312712845
Cosmos3_seed103_0004,45,0.15613851862882994
Cosmos3_seed103_0004,48,0.12372310065485627
Cosmos3_seed103_0004,51,0.1795234674172445
Cosmos3_seed103_0004,54,0.15438759703693133
Cosmos3_seed103_0004,57,0.16034969180395442
Cosmos3_seed103_0004,60,0.14263681923102509
Cosmos3_seed103_0004,63,0.10703056052357446
Cosmos3_seed103_0004,66,0.09004559473588782
Cosmos3_seed103_0004,69,0.123422712813827
Cosmos3_seed103_0004,72,0.08922126116971192
Cosmos3_seed103_0004,75,0.12155333762741417
Cosmos3_seed103_0004,78,0.11902492046952969
Cosmos3_seed103_0004,81,0.13849739703106126
Cosmos3_seed103_0004,84,0.11257155748374623
Cosmos3_seed103_0004,87,0.12513848445062845
Cosmos3_seed103_0004,90,0.13586034422746082
Cosmos3_seed103_0004,93,0.11332167259142452
Cosmos3_seed103_0004,96,0.11192206291157542
Cosmos3_seed103_0004,99,0.07513992919611398
Cosmos3_seed103_0004,102,0.06634088063652092
Cosmos3_seed103_0004,105,0.1630805147178773
Cosmos3_seed103_0004,108,0.10751271397796512
Cosmos3_seed103_0004,111,0.06923266679403137
Cosmos3_seed103_0004,114,0.12510193671150366
Cosmos3_seed103_0004,117,0.16635832058068292
Cosmos3_seed103_0004,120,0.1482144286378037
Cosmos3_seed103_0004,123,0.1312448338306875
Cosmos3_seed103_0004,126,0.05910678645990405
Cosmos3_seed103_0004,129,0.12034889835268694
Cosmos3_seed103_0004,132,0.1464815154675394
Cosmos3_seed103_0004,135,0.12439729842563921
Cosmos3_seed103_0004,138,0.15170584466643144
Cosmos3_seed103_0004,141,0.053593640316705084
Cosmos3_seed103_0004,144,0.18584603160885177
Cosmos3_seed103_0004,147,0.16329585588639928
Cosmos3_seed103_0004,150,0.17565822735250142
Cosmos3_seed103_0004,153,0.1345234504021898
Cosmos3_seed103_0004,156,0.1431213875698956
Cosmos3_seed103_0004,159,0.058553845596605536
Cosmos3_seed103_0004,162,0.13953913573228496
Cosmos3_seed103_0004,165,0.17500402877353655
Cosmos3_seed103_0004,168,0.10245071510701692
Cosmos3_seed103_0004,171,0.12081371113869536
Cosmos3_seed103_0004,174,0.10723939995590803
Cosmos3_seed103_0004,177,0.05847950824091219
Cosmos3_seed103_0004,180,0.06032552000902133
Cosmos3_seed103_0004,183,0.052862370419423405
Cosmos3_seed103_0004,186,0.08260646641688431
Cosmos3_seed103_0004,188,0.06965215225511688
Cosmos3_seed103_0006,0,0.4031048059874701
Cosmos3_seed103_0006,3,0.3565653565256918
Cosmos3_seed103_0006,6,0.39032694608676394
Cosmos3_seed103_0006,9,0.36519290570781004
Cosmos3_seed103_0006,12,0.36701762603950183
Cosmos3_seed103_0006,15,0.3314259694208784
Cosmos3_seed103_0006,18,0.3833961461059687
Cosmos3_seed103_0006,21,0.37862391130646744
Cosmos3_seed103_0006,24,0.3452293153373601
Cosmos3_seed103_0006,27,0.3620495084336583
Cosmos3_seed103_0006,30,0.38536392495679056
Cosmos3_seed103_0006,33,0.3704721637760937
Cosmos3_seed103_0006,36,0.3696122929463993
Cosmos3_seed103_0006,39,0.3665446026273547
Cosmos3_seed103_0006,42,0.3959870996002375
Cosmos3_seed103_0006,45,0.39075013157639055
Cosmos3_seed103_0006,48,0.3775171496885476
Cosmos3_seed103_0006,51,0.37877088930243163
Cosmos3_seed103_0006,54,0.36874580303554527
Cosmos3_seed103_0006,57,0.31872507928992005
Cosmos3_seed103_0006,60,0.3076552191962158
Cosmos3_seed103_0006,63,0.24554138292232458
Cosmos3_seed103_0006,66,0.25373276257302013
Cosmos3_seed103_0006,69,0.2828313270494466
Cosmos3_seed103_0006,72,0.26528047932993476
Cosmos3_seed103_0006,75,0.21365056635055832
Cosmos3_seed103_0006,78,0.17594939471986984
Cosmos3_seed103_0006,81,0.12441545856172624
Cosmos3_seed103_0006,84,0.26469522954719665
Cosmos3_seed103_0006,87,0.15904021365748586
Cosmos3_seed103_0006,90,0.18974513991928013
Cosmos3_seed103_0006,93,0.1962647434406184
Cosmos3_seed103_0006,96,0.2564928738741301
Cosmos3_seed103_0006,99,0.22881227858406264
Cosmos3_seed103_0006,102,0.16149537259491142
Cosmos3_seed103_0006,105,0.23471584699180212
Cosmos3_seed103_0006,108,0.22074061622625135
Cosmos3_seed103_0006,111,0.21442199549316135
Cosmos3_seed103_0006,114,0.23284724485734776
Cosmos3_seed103_0006,117,0.18431916129667583
Cosmos3_seed103_0006,120,0.17185998828408797
Cosmos3_seed103_0006,123,0.1946156026563775
Cosmos3_seed103_0006,126,0.13531957708073206
Cosmos3_seed103_0006,129,0.07884605828288732
Cosmos3_seed103_0006,132,0.0
Cosmos3_seed103_0006,135,0.0
Cosmos3_seed103_0006,138,0.0
Cosmos3_seed103_0006,141,0.0
Cosmos3_seed103_0006,144,0.0
Cosmos3_seed103_0006,147,0.0
Cosmos3_seed103_0006,150,0.0
Cosmos3_seed103_0006,153,0.0
Cosmos3_seed103_0006,156,0.0
Cosmos3_seed103_0006,159,0.0
Cosmos3_seed103_0006,162,0.0
Cosmos3_seed103_0006,165,0.0
Cosmos3_seed103_0006,168,0.0
Cosmos3_seed103_0006,171,0.0
Cosmos3_seed103_0006,174,0.0
Cosmos3_seed103_0006,177,0.0
Cosmos3_seed103_0006,180,0.0
Cosmos3_seed103_0006,183,0.0
Cosmos3_seed103_0006,186,0.0
Cosmos3_seed103_0006,188,0.0
Cosmos3_seed103_0007,0,0.05296908622700179
Cosmos3_seed103_0007,3,0.10657338795314698
Cosmos3_seed103_0007,6,0.10490601993263761
Cosmos3_seed103_0007,9,0.08751106237847261
Cosmos3_seed103_0007,12,0.06526841329182007
Cosmos3_seed103_0007,15,0.08174975228864029
Cosmos3_seed103_0007,18,0.1050118023572694
Cosmos3_seed103_0007,21,0.09815271222239452
Cosmos3_seed103_0007,24,0.14332671174999395
Cosmos3_seed103_0007,27,0.07874334329293099
Cosmos3_seed103_0007,30,0.09449710638490098
Cosmos3_seed103_0007,33,0.09289886093961444
Cosmos3_seed103_0007,36,0.16196257194001246
Cosmos3_seed103_0007,39,0.10601030380750982
Cosmos3_seed103_0007,42,0.1361167447718224
Cosmos3_seed103_0007,45,0.11264347516367215
Cosmos3_seed103_0007,48,0.13730754649267138
Cosmos3_seed103_0007,51,0.13295033297649328
Cosmos3_seed103_0007,54,0.13772546010386116
Cosmos3_seed103_0007,57,0.11890808949943159
Cosmos3_seed103_0007,60,0.13111303579234618
Cosmos3_seed103_0007,63,0.16908858522726325
Cosmos3_seed103_0007,66,0.1403698965410978
Cosmos3_seed103_0007,69,0.13159281279801957
Cosmos3_seed103_0007,72,0.13083419031342955
Cosmos3_seed103_0007,75,0.16171971986276884
Cosmos3_seed103_0007,78,0.14441287325961105
Cosmos3_seed103_0007,81,0.15306467844672367
Cosmos3_seed103_0007,84,0.1815267236270012
Cosmos3_seed103_0007,87,0.19975074828195566
Cosmos3_seed103_0007,90,0.16746379040642462
Cosmos3_seed103_0007,93,0.18291219596654176
Cosmos3_seed103_0007,96,0.12965398105826456
Cosmos3_seed103_0007,99,0.1902485931882081
Cosmos3_seed103_0007,102,0.190782722258604
Cosmos3_seed103_0007,105,0.13176768728003682
Cosmos3_seed103_0007,108,0.16282715874758769
Cosmos3_seed103_0007,111,0.11631693323267789
Cosmos3_seed103_0007,114,0.12331309904166989
Cosmos3_seed103_0007,117,0.14478112003721938
Cosmos3_seed103_0007,120,0.12394681849578854
Cosmos3_seed103_0007,123,0.19941816567615422
Cosmos3_seed103_0007,126,0.16847132803567821
Cosmos3_seed103_0007,129,0.1888058908413437
Cosmos3_seed103_0007,132,0.12528981519253038
Cosmos3_seed103_0007,135,0.14757514671718025
Cosmos3_seed103_0007,138,0.08300774934695695
Cosmos3_seed103_0007,141,0.11413007222212902
Cosmos3_seed103_0007,144,0.08881938299183317
Cosmos3_seed103_0007,147,0.14784262600705167
Cosmos3_seed103_0007,150,0.14216995211720918
Cosmos3_seed103_0007,153,0.1065676337550243
Cosmos3_seed103_0007,156,0.131842073059721
Cosmos3_seed103_0007,159,0.11270781199680747
Cosmos3_seed103_0007,162,0.1128595014226274
Cosmos3_seed103_0007,165,0.08338101391585086
Cosmos3_seed103_0007,168,0.11596816958421576
Cosmos3_seed103_0007,171,0.1364387221248554
Cosmos3_seed103_0007,174,0.1169776233963238
Cosmos3_seed103_0007,177,0.0860272056442224
Cosmos3_seed103_0007,180,0.0946708484435948
Cosmos3_seed103_0007,183,0.08635513633920815
Cosmos3_seed103_0007,186,0.10572036144441081
Cosmos3_seed103_0007,188,0.11381315740911614
Cosmos3_seed103_0008,0,0.2829446180698563
Cosmos3_seed103_0008,3,0.32325294839855395
Cosmos3_seed103_0008,6,0.34609273540198054
Cosmos3_seed103_0008,9,0.37169806029517477
Cosmos3_seed103_0008,12,0.3437881759636686
Cosmos3_seed103_0008,15,0.31637047974078175
Cosmos3_seed103_0008,18,0.33874990054916276
Cosmos3_seed103_0008,21,0.32054289003343894
Cosmos3_seed103_0008,24,0.35102046027959144
Cosmos3_seed103_0008,27,0.35254539616455305
Cosmos3_seed103_0008,30,0.32515911857790764
Cosmos3_seed103_0008,33,0.34369172858750147
Cosmos3_seed103_0008,36,0.354527120879962
Cosmos3_seed103_0008,39,0.2557132232541442
Cosmos3_seed103_0008,42,0.19764873886818138
Cosmos3_seed103_0008,45,0.16529116243684258
Cosmos3_seed103_0008,48,0.211502385030478
Cosmos3_seed103_0008,51,0.2236184656795222
Cosmos3_seed103_0008,54,0.21056326164787062
Cosmos3_seed103_0008,57,0.13716373940877744
Cosmos3_seed103_0008,60,0.23317065770876905
Cosmos3_seed103_0008,63,0.134395620091525
Cosmos3_seed103_0008,66,0.12843011107874489
Cosmos3_seed103_0008,69,0.13369186117296378
Cosmos3_seed103_0008,72,0.1921365671227037
Cosmos3_seed103_0008,75,0.2711217891920873
Cosmos3_seed103_0008,78,0.35305580313455753
Cosmos3_seed103_0008,81,0.30691043903529674
Cosmos3_seed103_0008,84,0.2935093910360308
Cosmos3_seed103_0008,87,0.24425648582111956
Cosmos3_seed103_0008,90,0.0
Cosmos3_seed103_0008,93,0.0
Cosmos3_seed103_0008,96,0.06988206879701832
Cosmos3_seed103_0008,99,0.07848813965013182
Cosmos3_seed103_0008,102,0.10870759272048325
Cosmos3_seed103_0008,105,0.09754580446630438
Cosmos3_seed103_0008,108,0.16353262883763614
Cosmos3_seed103_0008,111,0.16157665041117036
Cosmos3_seed103_0008,114,0.22358841118339398
Cosmos3_seed103_0008,117,0.1917967266686053
Cosmos3_seed103_0008,120,0.1787767079363048
Cosmos3_seed103_0008,123,0.20103527914302563
Cosmos3_seed103_0008,126,0.14678194339569484
Cosmos3_seed103_0008,129,0.1420932386596127
Cosmos3_seed103_0008,132,0.13506428730035802
Cosmos3_seed103_0008,135,0.12190926277181127
Cosmos3_seed103_0008,138,0.1391786148754074
Cosmos3_seed103_0008,141,0.0
Cosmos3_seed103_0008,144,0.0
Cosmos3_seed103_0008,147,0.0
Cosmos3_seed103_0008,150,0.0
Cosmos3_seed103_0008,153,0.0
Cosmos3_seed103_0008,156,0.0
Cosmos3_seed103_0008,159,0.0
Cosmos3_seed103_0008,162,0.0
Cosmos3_seed103_0008,165,0.0
Cosmos3_seed103_0008,168,0.0
Cosmos3_seed103_0008,171,0.0
Cosmos3_seed103_0008,174,0.0
Cosmos3_seed103_0008,177,0.0
Cosmos3_seed103_0008,180,0.0
Cosmos3_seed103_0008,183,0.0
Cosmos3_seed103_0008,186,0.0
Cosmos3_seed103_0008,188,0.0
Cosmos3_seed103_0009,0,0.2797262458058666
Cosmos3_seed103_0009,3,0.3086163235338604
Cosmos3_seed103_0009,6,0.305488370198294
Cosmos3_seed103_0009,9,0.31519537000706693
Cosmos3_seed103_0009,12,0.3184875760798152
Cosmos3_seed103_0009,15,0.3196663233564736
Cosmos3_seed103_0009,18,0.27498288511217345
Cosmos3_seed103_0009,21,0.2711449151780541
Cosmos3_seed103_0009,24,0.2580464907586226
Cosmos3_seed103_0009,27,0.2772242173387405
Cosmos3_seed103_0009,30,0.2457260870092687
Cosmos3_seed103_0009,33,0.23493608486256934
Cosmos3_seed103_0009,36,0.21486718318650425
Cosmos3_seed103_0009,39,0.28410101959961076
Cosmos3_seed103_0009,42,0.3108841849633058
Cosmos3_seed103_0009,45,0.19602228491301282
Cosmos3_seed103_0009,48,0.15543238628747466
Cosmos3_seed103_0009,51,0.0971348138260162
Cosmos3_seed103_0009,54,0.10614613447871438
Cosmos3_seed103_0009,57,0.11940282593671174
Cosmos3_seed103_0009,60,0.1628257253085893
Cosmos3_seed103_0009,63,0.20557220937147405
Cosmos3_seed103_0009,66,0.11858139869914147
Cosmos3_seed103_0009,69,0.13596440055075268
Cosmos3_seed103_0009,72,0.10937438093152307
Cosmos3_seed103_0009,75,0.10686683781401737
Cosmos3_seed103_0009,78,0.1426561127005418
Cosmos3_seed103_0009,81,0.20268927677989124
Cosmos3_seed103_0009,84,0.1575559016500661
Cosmos3_seed103_0009,87,0.21272001123629233
Cosmos3_seed103_0009,90,0.16786909823254437
Cosmos3_seed103_0009,93,0.19463416096967284
Cosmos3_seed103_0009,96,0.16516276912664424
Cosmos3_seed103_0009,99,0.24796286510547233
Cosmos3_seed103_0009,102,0.18390180106701526
Cosmos3_seed103_0009,105,0.21980912266329594
Cosmos3_seed103_0009,108,0.1939727707495974
Cosmos3_seed103_0009,111,0.18994307139599542
Cosmos3_seed103_0009,114,0.1719827929790347
Cosmos3_seed103_0009,117,0.15841650884035682
Cosmos3_seed103_0009,120,0.1377469993239927
Cosmos3_seed103_0009,123,0.0933902457942317
Cosmos3_seed103_0009,126,0.14156041361908944
Cosmos3_seed103_0009,129,0.14037960148300596
Cosmos3_seed103_0009,132,0.09832717115109403
Cosmos3_seed103_0009,135,0.0
Cosmos3_seed103_0009,138,0.0
Cosmos3_seed103_0009,141,0.0
Cosmos3_seed103_0009,144,0.0
Cosmos3_seed103_0009,147,0.0
Cosmos3_seed103_0009,150,0.0
Cosmos3_seed103_0009,153,0.0
Cosmos3_seed103_0009,156,0.0
Cosmos3_seed103_0009,159,0.0
Cosmos3_seed103_0009,162,0.0
Cosmos3_seed103_0009,165,0.0
Cosmos3_seed103_0009,168,0.0
Cosmos3_seed103_0009,171,0.0
