case,frame,rank,track_id,is_birth,match_dino,center_distance,match_cost,source_similarity,gdino_score,crop_path
Cosmos3_seed101_0039,15,2,T02,False,0.9797114133834839,0.00019378354221036672,0.015264885847939677,0.6742103695869446,0.1349352449178695,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0015_rank_02.png
Cosmos3_seed101_0039,15,3,T01,False,0.958769679069519,0.00010677869894833432,0.0309494353725978,0.6722241640090942,0.1229741051793098,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0015_rank_03.png
Cosmos3_seed101_0039,15,1,T00,False,0.8947852849960327,0.002253596960552968,0.07947443549311371,0.922791302204132,0.7293368577957153,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0015_rank_01.png
Cosmos3_seed101_0039,18,3,T03,False,0.981834888458252,0.0011584748001193077,0.013913452356340863,0.6661372184753418,0.1445394307374954,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0018_rank_03.png
Cosmos3_seed101_0039,18,2,T02,False,0.9755526781082153,0.0001890072110194745,0.01838274322159337,0.6794406175613403,0.1279921233654022,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0018_rank_02.png
Cosmos3_seed101_0039,18,1,T00,False,0.915204644203186,0.0016965926781230404,0.06402066501714124,0.9446945190429688,0.7532256841659546,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0018_rank_01.png
Cosmos3_seed101_0039,21,3,T02,False,0.9857940673828125,0.0001636680241258488,0.010695366468922086,0.6581765413284302,0.1287379264831543,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0021_rank_03.png
Cosmos3_seed101_0039,21,2,T03,False,0.9828792810440063,0.0002652348138723935,0.012906847920463338,0.6663336753845215,0.1370316594839096,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0021_rank_02.png
Cosmos3_seed101_0039,21,1,T00,False,0.9794945120811462,1.9880663820173244e-05,0.015384086105095363,0.93212229013443,0.7500150799751282,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0021_rank_01.png
Cosmos3_seed101_0039,24,2,T02,False,0.9818066358566284,0.0004976103912996091,0.013769425705353588,0.6855177879333496,0.1290929317474365,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0024_rank_02.png
Cosmos3_seed101_0039,24,1,T00,False,0.9752098321914673,0.0001914461800135687,0.01864048740140293,0.9464925527572632,0.7447381615638733,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0024_rank_01.png
Cosmos3_seed101_0039,24,3,T03,False,0.9650893211364746,0.00015201409786624818,0.026221012672110605,0.6652735471725464,0.1454639136791229,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0024_rank_03.png
Cosmos3_seed101_0039,27,3,T03,False,0.9877268075942993,0.001058813203774151,0.00946959760521905,0.6521373987197876,0.1485243290662765,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0027_rank_03.png
Cosmos3_seed101_0039,27,1,T00,False,0.9462453126907349,7.80163502378133e-05,0.04033551956950831,0.895391583442688,0.7480697631835938,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0027_rank_01.png
Cosmos3_seed101_0039,27,2,T02,False,0.8456289768218994,0.0016610814778875989,0.11619353775304733,0.677316427230835,0.1231264919042587,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0027_rank_02.png
Cosmos3_seed101_0039,30,1,T00,False,0.952154278755188,0.00017648264620828704,0.03592841159516108,0.9271100759506226,0.7436632513999939,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0030_rank_01.png
Cosmos3_seed101_0039,30,3,T03,False,0.9388600587844849,0.002108091481204232,0.04638197878193741,0.6738176345825195,0.1532364636659622,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0030_rank_03.png
Cosmos3_seed101_0039,30,2,T02,False,0.9243739247322083,0.00036399966478665004,0.05681055636704047,0.6877841949462891,0.107460431754589,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0030_rank_02.png
