case,frame,rank_a,rank_b,pair_similarity,iou,containment,nested,gdino_a,gdino_b,siglip_source_a,siglip_source_b,sam_a,sam_b,crop_a,crop_b
Cosmos2.5_0036,33,1,2,0.04151151329278946,0.02045233431066843,1.0,True,0.6586223244667053,0.2551440894603729,0.8271841406822205,0.6235908269882202,0.97265625,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_02.png
Cosmos2.5_0036,33,1,3,0.07163501530885696,0.0,0.0,False,0.6586223244667053,0.1772357523441314,0.8271841406822205,0.606366753578186,0.97265625,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_03.png
Cosmos2.5_0036,33,2,3,0.1619798243045807,0.0334441714668739,1.0,True,0.2551440894603729,0.1772357523441314,0.6235908269882202,0.606366753578186,0.98046875,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_03.png
Cosmos2.5_0036,36,1,2,0.20679189264774323,0.25569576457984833,1.0,True,0.6589933633804321,0.1053295508027076,0.6855987906455994,0.6392948031425476,0.97265625,0.96875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_02.png
Cosmos2.5_0036,36,1,3,0.12841284275054932,0.0,0.0,False,0.6589933633804321,0.1351936161518097,0.6855987906455994,0.6269925832748413,0.97265625,0.9375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_03.png
Cosmos2.5_0036,36,2,3,0.26720720529556274,0.0,0.0,False,0.1053295508027076,0.1351936161518097,0.6392948031425476,0.6269925832748413,0.96875,0.9375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_03.png
Cosmos2.5_0036,39,1,2,0.09583567082881927,0.0,0.0,False,0.7286266088485718,0.1676545590162277,0.8356969952583313,0.6383630037307739,0.97265625,0.9609375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0039_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0039_rank_02.png
Cosmos2.5_0036,39,1,3,0.12700150907039642,0.0,0.0,False,0.7286266088485718,0.1204811334609985,0.8356969952583313,0.6245617866516113,0.97265625,0.94140625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0039_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0039_rank_03.png
Cosmos2.5_0036,39,2,3,0.41300222277641296,0.0,0.0,False,0.1676545590162277,0.1204811334609985,0.6383630037307739,0.6245617866516113,0.9609375,0.94140625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0039_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0039_rank_03.png
Cosmos2.5_0036,42,1,2,0.08526492118835449,0.0,0.0,False,0.753104567527771,0.1393882632255554,0.8450853824615479,0.6414563655853271,0.97265625,0.9609375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0042_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0042_rank_02.png
Cosmos2.5_0036,42,1,3,0.03756651654839516,0.02035284866586373,0.9985657277957717,True,0.753104567527771,0.1947665959596634,0.8450853824615479,0.6082054376602173,0.97265625,0.984375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0042_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0042_rank_03.png
Cosmos2.5_0036,42,2,3,0.12112647294998169,0.032748139887547274,1.0,True,0.1393882632255554,0.1947665959596634,0.6414563655853271,0.6082054376602173,0.9609375,0.984375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0042_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0042_rank_03.png
Cosmos2.5_0036,45,1,2,0.12491636723279953,0.0,0.0,False,0.7475442886352539,0.1202020123600959,0.8250162601470947,0.6147398948669434,0.97265625,0.9609375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0045_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0045_rank_02.png
Cosmos2.5_0036,45,1,3,0.11475757509469986,0.0,0.0,False,0.7475442886352539,0.1140840202569961,0.8250162601470947,0.6136137843132019,0.97265625,0.9375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0045_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0045_rank_03.png
